,code,airport_name,city,state
5439,TN9, Gatlinburg-Pigeon Forge,Sevierville, TN
5440,TNA, Yaoqiang,Jinan, China
5441,TNC, Tin City LRRS,Tin City, AK
5442,TNE, Tanegashima Airport,Tanegashima, Japan
5443,TNG, Tanger Ibn Batouta International,Tangier, Morocco
5444,TNJ, Kidjang,Tandjungpinang, Indonesia
5445,TNK, Tununak Airport,Tununak, AK
5446,TNN, Tainan Airport,Tainan, Taiwan
5447,TNO, Tamarindo de Santa Cruz,Tamarindo, Costa Rica
5448,TNP, Twentynine Palms Airport,Twentynine Palms, CA
5449,TNR, Ivato,Antananarivo, Madagascar
5450,TNT, Dade-Collier Training and Transition,Miami, FL
5451,TNU, Newton Municipal Earl Johnson Field,Newton, IA
5452,TNX, Stung Treng Airport,Stung Treng, Cambodia
5453,TOA, Zamperini Field,Torrance, CA
5454,TOB, Tobruk Airport,Tobruk, Libya
5455,TOD, Pulau Tioman Airport,Pulau Tioman, Malaysia
5456,TOE, Nefta,Tozeur, Tunisia
5457,TOG, Togiak Airport,Togiak, AK
5458,TOI, Troy Municipal at N Kenneth Campbell Field,Troy, AL
5459,TOJ, Torrejon AFB,Madrid, Spain
5460,TOL, Toledo Express,Toledo, OH
5461,TOM, Tombouctou Airport,Tombouctou, Mali
5462,TOP, Philip Billard Municipal,Topeka, KS
5463,TOQ, Barriles,Tocopilla, Chile
5464,TOR, Torrington Municipal,Torrington, WY
5465,TOS, Langnes,Tromso, Norway
5466,TOU, Touho Airport,Touho, New Caledonia
5467,TOV, Tortola West End Seaplane Base,Tortola, British Virgin Islands
5468,TOY, Toyama Airport,Toyama, Japan
5469,TPA, Tampa International,Tampa, FL
5470,TPB, Allen Air Park,Topeka, KS
5471,TPE, Taiwan Taoyuan International,Taipei, Taiwan
5472,TPF, Peter O'Knight,Tampa, FL
5473,TPH, Tonopah Airport,Tonopah, NV
5474,TPI, Tapini Airport,Tapini, Papua New Guinea
5475,TPL, Draughon-Miller Central Texas Regional,Temple, TX
5476,TPP, Tarapoto Airport,Tarapoto, Peru
5477,TPQ, Tepic Airport,Tepic, Mexico
5478,TPR, Tom Price Airport,Tom Price, Australia
5479,TPS, Trapani/Birgi,Trapani/Marsala, Italy
5480,TRB, Turbo Airport,Turbo, Colombia
5481,TRC, Torreon International,Torreon, Mexico
5482,TRD, Vaernes,Trondheim, Norway
5483,TRE, Tiree Island Airport,Tiree Island, United Kingdom
5484,TRF, Torp,Sandefjord, Norway
5485,TRG, Tauranga Airport,Tauranga, New Zealand
5486,TRH, Trona Airport,Trona, CA
5487,TRI, Tri Cities,Bristol/Johnson City/Kingsport, TN
5488,TRK, Juwata,Tarakan, Indonesia
5489,TRL, Terrell Municipal,Terrell, TX
5490,TRM, Jacqueline Cochran Regional,Thermal, CA
5491,TRN, Torino,Turin, Italy
5492,TRO, Taree Airport,Taree, Australia
5493,TRR, China Bay,Trincomalee, Sri Lanka
5494,TRS, Trieste Airport,Trieste, Italy
5495,TRU, Capitan Carlos Martinez de Pinillos,Trujillo, Peru
5496,TRV, Thiruvananthapuram International,Trivandrum, India
5497,TRW, Bonriki International,Tarawa, Kiribati
5498,TRZ, Tiruchirappalli International,Trichinopoly, India
5499,TSA, Taipei Songshan,Taipei, Taiwan
5500,TSB, Tsumeb Airport,Tsumeb, Namibia
5501,TSE, Nursultan Nazarbayev International,Astana, Kazakhstan
5502,TSF, Treviso,Venice, Italy
5503,TSG, Tanacross Airport,Tanacross, AK
5504,TSH, Tshikapa Airport,Tshikapa, Congo (Kinshasa)
5505,TSJ, Tsushima Airport,Tsushima, Japan
5506,TSM, Taos Regional,Taos, NM
5507,TSN, Binhai,Tianjin, China
5508,TSP, Tehachapi Municipal,Tehachapi, CA
5509,TSR, Traian Vuia,Timisoara, Romania
5510,TSS, East 34th Street Heliport,New York, NY
5511,TSV, Townsville Airport,Townsville, Australia
5512,TTB, Tortoli Arbatax,Tortoli, Italy
5513,TTC, Argolla,Taltal, Chile
5514,TTD, Portland Troutdale,Troutdale, OR
5515,TTG, Tartagal Airport,Tartagal, Argentina
5516,TTH, Thumrait Airport,Thumrait, Oman
5517,TTJ, Tottori Airport,Tottori, Japan
5518,TTL, Turtle Island Airport,Turtle Island, Fiji
5519,TTN, Trenton Mercer,Trenton, NJ
5520,TTS, Tsaratanana Airport,Tsaratanana, Madagascar
5521,TTT, Fongnian,Taitung, Taiwan
5522,TTU, Tetouan/Sania Ramel,Tetuan, Morocco
5523,TUA, Tulcan Airport,Tulcan, Ecuador
5524,TUB, Tubuai Is Fr. Polynesia,Tubuai Island, French Polynesia
5525,TUC, Tucuman Airport,Tucuman, Argentina
5526,TUD, Tambacounda Airport,Tambacounda, Senegal
5527,TUF, Tours Val de Loire,Tours, France
5528,TUG, Tuguegarao Airport,Tuguegarao, Philippines
5529,TUH, Arnold AFB,Tullahoma, TN
5530,TUI, Turaif Airport,Turaif, Saudi Arabia
5531,TUK, Turbat International,Turbat, Pakistan
5532,TUL, Tulsa International,Tulsa, OK
5533,TUM, Tumut Airport,Tumut, Australia
5534,TUN, Carthage,Tunis, Tunisia
5535,TUO, Taupo Airport,Taupo, New Zealand
5536,TUP, Tupelo Regional,Tupelo, MS
5537,TUR, Tucurui Airport,Tucurui, Brazil
5538,TUS, Tucson International,Tucson, AZ
5539,TUT, Tauta Airport,Tauta, Papua New Guinea
5540,TUU, Prince Sultan Bin Abdulaziz,Tabuk, Saudi Arabia
5541,TVA, Morafenobe Airport,Morafenobe, Madagascar
5542,TVC, Cherry Capital,Traverse City, MI
5543,TVF, Thief River Falls Regional,Thief River Falls, MN
5544,TVI, Thomasville Regional,Thomasville, GA
5545,TVL, Lake Tahoe Airport,Lake Tahoe, CA
5546,TVU, Matei,Taveuni, Fiji
5547,TWA, Twin Hills Airport,Twin Hills, AK
5548,TWB, Toowoomba Airport,Toowoomba, Australia
5549,TWD, Jefferson County International,Port Townsend, WA
5550,TWE, Taylor Airport,Taylor, AK
5551,TWF, Joslin Field - Magic Valley Regional,Twin Falls, ID
5552,TWH, Two Harbors Airport,Two Harbors, CA
5553,TWU, Tawau Airport,Tawau, Malaysia
5554,TX1, Mesquite Metro,Mesquite, TX
5555,TX2, Denver City Airport,Denver City, TX
5556,TX3, Port Isabel - Cameron County,Port Isabel, TX
5557,TX4, Bruce Field,Ballinger, TX
5558,TX5, Cleburne Regional,Cleburne, TX
5559,TX6, Horseshoe Bay Resort,Horseshoe Bay, TX
5560,TX7, Post Garza County Municipal,Post, TX
5561,TX8, Slaton Municipal,Slaton, TX
5562,TX9, Winters Municipal,Winters, TX
5563,TXG, Taichung Airport,Taichung, Taiwan
5564,TXK, Texarkana Regional-Webb Field,Texarkana, AR
5565,TXL, Tegel,Berlin, Germany
5566,TXN, Tunxi Airport,Tunxi, China
5567,TXU, Tabou Airport,Tabou, Cote d'Ivoire
5568,TYB, Tibooburra Airport,Tibooburra, Australia
5569,TYE, Tyonek Airport,Tyonek, AK
5570,TYL, Capitan FAP Victor Montes International,Talara, Peru
5571,TYM, Staniel Cay,Exuma, The Bahamas
5572,TYN, Wusu,Taiyuan, China
5573,TYO, Tokyo Metropolitan Area,Tokyo, Japan
5574,TYR, Tyler Pounds Regional,Tyler, TX
5575,TYS, McGhee Tyson,Knoxville, TN
5576,TYZ, Taylor Airport,Taylor, AZ
5577,TZA, Belize Municipal,Belize City, Belize
5578,TZF, Maya Beach Airport,Maya Beach, Belize
5579,TZL, Tuzla Airport,Tuzla, Bosnia and Herzegovina
5580,TZN, Congo Town Airport,Congo Town, The Bahamas
5581,TZX, Trabzon Airport,Trabzon, Turkey
5582,U36, Aberdeen Municipal,Aberdeen, ID
5583,UAB, Incirlik AB,Adana, Turkey
5584,UAH, Ua Huka Airport,Ua Huka, French Polynesia
5585,UAK, Narsarsuaq Airport,Narsarsuaq, Greenland
5586,UAM, Andersen AFB,Guam, TT
5587,UAQ, San Juan Airport,San Juan, Argentina
5588,UAS, Samburu Airport,Samburu, Kenya
5589,UAX, Uaxactun Airport,Uaxactun, Guatemala
5590,UBA, Mario de Almeida Franco,Uberaba, Brazil
5591,UBF, Chatham Municipal,Chatham, MA
5592,UBJ, Yamaguchi Ube,Ube, Japan
5593,UBP, Ubon Ratchathani Airport,Ubon Ratchathani, Thailand
5594,UBS, Columbus-Lowndes County,Columbus, MS
5595,UCA, Oneida County,Utica/Rome, NY
5596,UCY, Everett-Stewart Regional,Union City, TN
5597,UDD, Bermuda Dunes Airport,Bermuda Dunes, CA
5598,UDG, Darlington County,Darlington, SC
5599,UDI, Uberlandia Airport,Uberlandia, Brazil
5600,UDJ, Uzhhorod International,Zakarpattia, Ukraine
5601,UDR, Udaipur Airport,Udaipur, India
5602,UEL, Quelimane Airport,Quelimane, Mozambique
5603,UEO, Kumejima Airport,Kumejima, Japan
5604,UES, Waukesha County,Waukesha, WI
5605,UET, Samungli International,Quetta, Pakistan
5606,UFA, Ufa Airport,Ufa, Russia
5607,UGA, Ugashik Airport,Ugashik, AK
5608,UGB, Ugashik Bay,Pilot Point, AK
5609,UGC, Urgench Airport,Urgench, Uzbekistan
5610,UGI, Uganik Airport,Uganik, AK
5611,UGN, Waukegan National,Waukegan, IL
5612,UGS, Ugashik Airport,Ugashik, AK
5613,UHE, Uherske Hradiste Airport,Uherske Hradiste, Czech Republic
5614,UHF, Upper Heyford Airport,Upper Heyford, United Kingdom
5615,UIB, El Carano,Quibdo, Colombia
5616,UIH, Phu Cat,Qui Nhon, Vietnam
5617,UII, Utila Island Hond.,Utila Island, Honduras
5618,UIN, Quincy Regional-Baldwin Field,Quincy, IL
5619,UIO, Old Mariscal Sucre International,Quito, Ecuador
5620,UIP, Quimper Pluguffan,Quimper, France
5621,UK1, Cranfield Airport,Cranfield, United Kingdom
5622,UKB, Kobe,Kobe Honshu Island, Japan
5623,UKI, Ukiah Municipal,Ukiah, CA
5624,ULA, San Julian Airport,San Julian, Argentina
5625,ULC, Los Cerrillos,Santiago, Chile
5626,ULI, Ulithi Airport,Ulithi, Federated States of Micronesia
5627,ULM, New Ulm Municipal,New Ulm, MN
5628,ULN, Chinggis Khaan International,Ulan Bator, Mongolia
5629,ULQ, Heriberto Gil Martinez,Tulua, Colombia
5630,ULS, Ulysses Airport,Ulysses, KS
5631,ULY, Ulyanovsk Vostochny,Ulyanovsk, Russia
5632,UMB, North Shore,Umnak, AK
5633,UMD, Uummannaq Airport,Uummannaq, Greenland
5634,UME, Umea Airport,Umea, Sweden
5635,UMM, Summit Airport,Summit, AK
5636,UMR, Woomera Airport,Woomera, Australia
5637,UMT, Umiat Airport,Umiat, AK
5638,UMU, Umuarama Airport,Umuarama, Brazil
5639,UND, Kunduz,Konduz, Afghanistan
5640,UNG, Kiunga Airport,Kiunga, Papua New Guinea
5641,UNI, Union Island Airport,Union Island, Saint Vincent and the Grenadines
5642,UNK, Unalakleet Airport,Unalakleet, AK
5643,UNS, Umnak Airport,Umnak, AK
5644,UNT, Unst Airport,Unst, United Kingdom
5645,UOS, Franklin County,Sewanee, TN
5646,UOX, University-Oxford,Oxford, MS
5647,UPG, Hasanuddin,Ujung Pandang, Indonesia
5648,UPN, Uruapan Airport,Uruapan, Mexico
5649,UPP, Upolu,Upolo Point, HI
5650,UQE, The Queens,Queens, AK
5651,URA, Uralsk Airport,Uralsk, Kazakhstan
5652,URB, Urubupunga Airport,Urubupunga, Brazil
5653,URC, Diwopu,Urumqi, China
5654,URG, Rubem Berta,Uruguaiana, Brazil
5655,URO, Rouen Vallee de Seine,Boos, France
5656,URT, Surat Thani Airport,Surat Thani, Thailand
5657,URY, Guriat,Gurayat, Saudi Arabia
5658,USA, CONCORD REGIONAL,CONCORD, NC
5659,USH, Islas Malvinas,Ushuaia, Argentina
5660,USI, Usi Belli Coal Mine,Usibelli, AK
5661,USM, Samui,Koh Samui, Thailand
5662,USN, Ulsan Airport,Ulsan, South Korea
5663,UST, Northeast Florida Regional,St. Augustine, FL
5664,UT1, Heber City Municipal - Russ McDonald Field,Heber, UT
5665,UTB, Muttaburra Airport,Muttaburra, Australia
5666,UTH, Udon Thani Airport,Udon Thani, Thailand
5667,UTK, Utirik Island,Utirik, Marshall Islands
5668,UTM, Tunica Municipal,Tunica, MS
5669,UTN, Upington International,Upington, South Africa
5670,UTO, Indian Mountain LRRS,Utopia, AK
5671,UTP, U-Tapao Pattaya International,Utapao, Thailand
5672,UTT, Mthatha Airport,Mthatha, South Africa
5673,UTW, Queenstown Airport,Queenstown, South Africa
5674,UUD, Mukhino,Ulan-Ude, Russia
5675,UUK, North Kuparuk,Kuparuk, AK
5676,UUS, Khomutovo,Yuzhno-Sakhalinsk, Russia
5677,UUU, Manumu Airport,Manumu, Papua New Guinea
5678,UVA, Garner Field,Uvalde, TX
5679,UVE, Ouvea Ouloup,Ouvea, New Caledonia
5680,UVF, Hewanorra International,St. Lucia, Saint Lucia
5681,UVL, New Valley,Kharja, Egypt
5682,UXA, Lik Camp Airport,Lik Camp, AK
5683,UXB, Fassberg Airport,Fassberg, Germany
5684,UXC, Hawley Municipal,Hawley, MN
5685,UXD, Chowchilla Airport,Chowchilla, CA
5686,UXE, Faulkton Municipal,Faulkton, SD
5687,UXF, Stanford Field,St. Anthony, ID
5688,UXG, Dutch John Airport,Dutch John, UT
5689,UXH, Gostomel,Kiev, Ukraine
5690,UXI, Calder Bay Airport,Calder Bay, AK
5691,UXJ, Central Kentucky Regional,Richmond, KY
5692,UXK, Petaluma Municipal,Petaluma, CA
5693,UXL, Chariot Airport,Chariot, AK
5694,UXM, 47-Mile Mine Airport,47-Mile Mine, AK
5695,UXN, Big Sandy Regional,Prestonsburg, KY
5696,UXO, Fitchburg Municipal,Fitchburg, MA
5697,UXP, Stennis International,Bay St. Louis, MS
5698,UXQ, Gilze-Rijen Airport,Gilze-Rijen, Netherlands
5699,UXR, Monument Valley Airport,Monument Valley, UT
5700,UXS, Cimarron Municipal,Cimarron, KS
5701,UXT, Lorain Cnty Regional,Lorain/Elyria, OH
5702,UXU, Cheboygan County,Cheboygan, MI
5703,UXV, Enterprise Municipal,Enterprise, OR
5704,UXW, Putnam County,Cookeville, TN
5705,UXX, Hot Springs Airport,Hot Springs, MT
5706,UXY, Circle Town County,Circle, MT
5707,UXZ, Garrison Municipal,Garrison, ND
5708,UY1, Angel S Adami,Melilla, Uruguay
5709,UYL, Nyala Airport,Nyala, Sudan
5710,UZU, Curuzu Cuatia Airport,Curuzu Cuatia, Argentina
5711,VA1, Emporia Greensville Regional,Emporia, VA
5712,VA2, Chesapeake Regional,Chesapeake, VA
5713,VA3, Mountain Empire,Marion/Wytheville, VA
5714,VA4, Leesburg Executive,Leesburg, VA
5715,VA5, Hanover County Municipal,Richmond, VA
5716,VA6, Smith Mountain Lake,Moneta, VA
5717,VA7, Bridgewater Air Park,Bridgewater, VA
5718,VA8, Richmond Executive Chesterfield County,Richmond, VA
5719,VAA, Vaasa Airport,Vaasa, Finland
5720,VAD, Moody AFB,Valdosta, GA
5721,VAF, Valence Chabeuil,Valence, France
5722,VAI, Vanimo Airport,Vanimo, Papua New Guinea
5723,VAK, Chevak Airport,Chevak, AK
5724,VAN, Van Airport,Van, Turkey
5725,VAO, Suavanao Airport,Suavanao, Solomon Islands
5726,VAR, Varna Airport,Varna, Bulgaria
5727,VAS, Sivas Airport,Sivas, Turkey
5728,VAV, Vava'u International,Vava'u, Tonga
5729,VBG, Vandenberg AFB,Lompoc, CA
5730,VBS, Brescia Montichiari,Brescia, Italy
5731,VBY, Visby Airport,Visby, Sweden
5732,VCA, Can Tho International,Can Tho, Vietnam
5733,VCB, View Cove Airport,View Cove, AK
5734,VCE, Marco Polo International,Venice, Italy
5735,VCP, Viracopos International,Sao Paulo, Brazil
5736,VCR, Carora Airport,Carora, Venezuela
5737,VCT, Victoria Regional,Victoria, TX
5738,VCV, Southern California Logistics,Victorville, CA
5739,VDA, Ovda Airport,Ovda, Israel
5740,VDC, Vitoria Da Conquista Airport,Vitoria Da Conquista, Brazil
5741,VDE, Hierro,Valverde, Spain
5742,VDI, Vidalia Regional,Vidalia, GA
5743,VDM, Viedma Airport,Viedma, Argentina
5744,VDP, Valle de la Pascua Airport,Valle de la Pascua, Venezuela
5745,VDR, Villa Dolores Airport,Villa Dolores, Argentina
5746,VDS, Vadso Airport,Vadso, Norway
5747,VDZ, Valdez Pioneer Field,Valdez, AK
5748,VEE, Venetie Airport,Venetie, AK
5749,VEL, Vernal Regional,Vernal, UT
5750,VEO, Roy Otten Memorial Airfield,Versailles, MO
5751,VER, General Heriberto Jara International,Veracruz, Mexico
5752,VEY, Vestmannaeyjar Airport,Vestmannaeyjar, Iceland
5753,VFA, Victoria Falls International,Victoria Falls, Zimbabwe
5754,VGA, Vijayawada Airport,Vijayawada, India
5755,VGC, Hamilton Municipal,Hamilton, NY
5756,VGO, Vigo Airport,Vigo, Spain
5757,VGT, North Las Vegas,Las Vegas, NV
5758,VHM, Vilhelmina Airport,Vilhelmina, Sweden
5759,VHN, Culberson County,Van Horn, TX
5760,VHY, Vichy Charmeil,Vichy, France
5761,VIC, Vicenza Airport,Vicenza, Italy
5762,VID, Vidin Airport,Vidin, Bulgaria
5763,VIE, Vienna International,Vienna, Austria
5764,VIG, Juan Pablo Perez Alfonzo,El Vigia, Venezuela
5765,VIH, Rolla National,Vichy, MO
5766,VII, Vinh,Vinh City, Vietnam
5767,VIJ, Virgin Gorda Airport,Virgin Gorda, British Virgin Islands
5768,VIK, Kavik River Airport,Kavik River, AK
5769,VIL, Dakhla International,Dakhla, Morocco
5770,VIS, Visalia Municipal,Visalia, CA
5771,VIT, Vitoria Airport,Vitoria, Spain
5772,VIX, Eurico de Aguiar Salles,Vitoria, Brazil
5773,VKO, Vnukovo,Moscow, Russia
5774,VKS, Vicksburg Municipal,Vicksburg, MS
5775,VLC, Valencia Airport,Valencia, Spain
5776,VLD, Valdosta Regional,Valdosta, GA
5777,VLI, Port Vila Airport,Port Vila, Vanuatu
5778,VLL, Valladolid Airport,Valladolid, Spain
5779,VLN, Arturo Michelena International,Valencia, Venezuela
5780,VLR, Vallenar Airport,Vallenar, Chile
5781,VLV, Dr. Antonio Nicolas Briceno,Valera, Venezuela
5782,VME, Mercedes,Villa Mercedes, Argentina
5783,VNC, Venice Municipal,Venice, FL
5784,VNO, Vilnius International,Vilnius, Lithuania
5785,VNS, Lal Bahadur Shastri Varanasi International,Varanasi, India
5786,VNY, Van Nuys Airport,Van Nuys, CA
5787,VOG, Gumrak,Volgograd, Russia
5788,VOK, Volk Field,Camp Douglas, WI
5789,VOL, Volos Airport,Volos, Greece
5790,VPC, Cartersville Airport,Cartersville, GA
5791,VPE, Ondjiva Airport,Ondjiva, Angola
5792,VPS, Eglin AFB Destin Fort Walton Beach,Valparaiso, FL
5793,VPZ, Porter County Regional,Valparaiso, IN
5794,VQQ, Cecil,Jacksonville, FL
5795,VQS, Antonio Rivera Rodriguez,Vieques, PR
5796,VRA, Juan Gualberto Gomez International,Varadero, Cuba
5797,VRB, Vero Beach Regional,Vero Beach, FL
5798,VRC, Virac Airport,Virac, Philippines
5799,VRK, Varkaus Airport,Varkaus, Finland
5800,VRN, Villafranca,Verona, Italy
5801,VSA, C. P. A. Carlos Rovirosa International,Villahermosa, Mexico
5802,VSE, Viseu Airport,Viseu, Portugal
5803,VSF, Hartness State,Springfield, VT
5804,VST, Vasteras Airport,Vasteras, Sweden
5805,VT1, Deerfield Valley Regional,West Dover, VT
5806,VT2, Warren Sugarbush,Warren, VT
5807,VTE, Wattay International,Vientiane, Laos
5808,VTN, Miller Field,Valentine, NE
5809,VTZ, Vishakhapatnam,Visakhapatnam, India
5810,VUJ, Stanly County,Albemarle, NC
5811,VUO, Pearson Field,Vancouver, WA
5812,VUP, Alfonso Lopez Pumarejo,Valledupar, Colombia
5813,VVC, Vanguardia,Villavicencio, Colombia
5814,VVI, Viru Viru International,Santa Cruz, Bolivia
5815,VVK, Vastervik Airport,Vastervik, Sweden
5816,VVO, Knevichi,Vladivostok, Russia
5817,VWA, Headland Municipal,Headland, AL
5818,VWB, Myrtle Creek Municipal,Myrtle Creek, OR
5819,VWC, Sumner County Regional,Gallatin, TN
5820,VWD, Hanford Municipal,Hanford, CA
5821,VWE, Lake Chelan,Chelan, WA
5822,VWF, Custer County,Custer, SD
5823,VWG, Tillamook,Garibaldi, OR
5824,VWH, Odessa Schlemeyer Field,Midland/Odessa, TX
5825,VWI, California City Municipal,California City, CA
5826,VWJ, McNeil,Cameron, SC
5827,VWK, Saratoga County,Saratoga Springs, NY
5828,VWL, Nary National Shefland Field,Bemidji, MN
5829,VWM, Weed Airport,Weed, CA
5830,VWN, Avi Suquilla,Parker, AZ
5831,VWO, Arlington Municipal,Arlington, WA
5832,VWP, Bernard Usfs,Bernard, ID
5833,VWQ, Kingdon Airpark,Lodi, CA
5834,VWR, Independence Airport,Independence, CA
5835,VWS, Colonel James Jabara,Wichita, KS
5836,VWT, Jimmy Carter Regional,Americus, GA
5837,VWW, Deer Lodge-City-County,Deer Lodge, MT
5838,VWX, South Texas Regional at Hondo,Hondo, TX
5839,VWY, Landsberg-Lech,Landsberg Am Lech, Germany
5840,VWZ, Granite Creek Mine Airport,Granite Creek Mine, AK
5841,VXE, Sao Pedro International,Sao Vicente, Cape Verde
5842,VXO, Smaland,Vaxjo, Sweden
5843,VYD, Vryheid Airport,Vryheid, South Africa
5844,VYS, Illinois Valley Regional,Peru, IL
5845,VZA, Marvel Creek Mine Airport,Marvel Creek Mine, AK
5846,VZB, Mitrofania Airport,Mitrofania, AK
5847,VZC, Mush Bay Airport,Mush Bay, AK
5848,VZD, Campbell Lagoon Airport,Campbell Lagoon, AK
5849,VZE, Frazer Lake Airport,Frazer Lake, AK
5850,VZF, Afognak Straits Airport,Afognak Straits, AK
5851,VZG, Moffet Bay Airport,Moffet Bay, AK
5852,VZH, Mineola Wisener Field,Mineola, TX
5853,VZI, Brundidge Municipal,Brundidge, AL
5854,VZJ, Payette Municipal,Payette, ID
5855,VZK, International Seafoods Airport,International Seafoods, AK
5856,VZL, Los Alamitos AAF,Los Alamitos, CA
5857,VZM, Jensens Strip Airport,Jensens Strip, AK
5858,VZN, Wildman Creek Airport,Wildman Creek, AK
5859,VZO, Stepovak Airport,Stepovak, AK
5860,VZQ, Puale Bay Airport,Puale Bay, AK
5861,VZR, Katmai Bay Airport,Katmai Bay, AK
5862,VZS, Kashvik Bay Airport,Kashvik Bay, AK
5863,VZT, Cinder Mountain Airport,Cinder Mountain, AK
5864,VZU, Hagemeister Island Airport,Hagemeister Island, AK
5865,VZV, Cape Peirce Airport,Cape Peirce, AK
5866,VZW, Cape Greig Airport,Cape Greig, AK
5867,VZX, Kasba Lake Airport,Kasba Lake, Canada
5868,VZY, Katmai Lodge Airport,Katmai Lodge, AK
5869,VZZ, South St. Paul Municipal-Richard E. Fleming Field,South St. Paul, MN
5870,WA1, Camp Orkila Seaplane Base,Camp Orkila Eastsound, WA
5871,WA2, Mansfield Airport,Mansfield, WA
5872,WA3, Shaw Islands Water Aerodrome,Shaw Island, WA
5873,WA4, Isaacson,Medical Lake, WA
5874,WA5, Methow Valley State,Winthrop, WA
5875,WA6, Stehekin Seaplane Landing,Stehekin, WA
5876,WA7, Chelan Seaplane Landing,Chelan, WA
5877,WA8, Waldronaire,Eastsound, WA
5878,WA9, Anderson Field,Brewster, WA
5879,WAA, Wales Airport,Wales, AK
5880,WAB, Wabag Airport,Wabag, Papua New Guinea
5881,WAD, Andriamena Airport,Andriamena, Madagascar
5882,WAG, Whanganui,Wanganui, New Zealand
5883,WAL, Wallops Flight Facility,Chincoteague, VA
5884,WAR, Warsaw Municipal,Warsaw, IN
5885,WAS, Washington DC Metropolitan Area,Washington, DC
5886,WAT, Waterford Airport,Waterford, Ireland
5887,WAV, Wave Hill Old,Wave Hill, Australia
5888,WAW, Warsaw Chopin,Warsaw, Poland
5889,WAX, Warroad International Memorial,Warroad, MN
5890,WBA, Wahai Airport,Wahai, Indonesia
5891,WBB, Stebbins Airport,Stebbins, AK
5892,WBH, Commerce/Montebello Heliport,Commerce/Montebello, CA
5893,WBM, Wapenamanda Airport,Wapenamanda, Papua New Guinea
5894,WBN, Woburn Airport,Woburn, MA
5895,WBQ, Beaver Airport,Beaver, AK
5896,WBR, Roben-Hood,Big Rapids, MI
5897,WBS, Bennettsville Airport,Bennettsville, SC
5898,WBY, Downtown Airport,Downtown, CA
5899,WCA, Gamboa,Castro, Chile
5900,WCL, Whalers Cove Lodge Airport,Whalers Cove Lodge, AK
5901,WCR, Chandalar Lake,Chandalar, AK
5902,WDB, Wide Bay Airport,Wide Bay, AK
5903,WDG, Enid Woodring Regional,Enid, OK
5904,WDH, Hosea Kutako International,Windhoek, Namibia
5905,WDR, Barrow County,Winder, GA
5906,WEH, Dashuipo Airport,Dashuipo, China
5907,WEI, Weipa Airport,Weipa, Australia
5908,WEL, Welkom Airport,Welkom, South Africa
